,id,terrestrial_date,sol,ls,month,min_temp,pressure
1232,1257,2016-05-01,1328,145,5,-77,735
1233,1258,2016-05-02,1329,146,5,-74,735
1234,1259,2016-05-03,1330,146,5,-78,734
1235,1260,2016-05-04,1331,147,5,-76,734
1236,1262,2016-05-05,1332,147,5,-78,734
1237,1263,2016-05-06,1333,148,5,-76,733
1238,1261,2016-05-07,1334,148,5,-77,732
1239,1264,2016-05-08,1335,149,5,-77,732
1240,1265,2016-05-09,1336,149,5,-75,732
1241,1266,2016-05-10,1337,150,6,-76,734
1242,1267,2016-05-11,1338,150,6,-75,734
1243,1268,2016-05-12,1339,151,6,-77,733
1244,1269,2016-05-13,1340,151,6,-76,734
1245,1270,2016-05-14,1341,152,6,-76,735
1246,1271,2016-05-15,1342,152,6,-80,735
1247,1272,2016-05-17,1343,153,6,-74,735
1248,1273,2016-05-18,1344,153,6,-75,734
1249,1276,2016-05-19,1345,154,6,-75,735
1250,1274,2016-05-20,1346,155,6,-75,737
1251,1277,2016-05-21,1347,155,6,-75,736
1252,1275,2016-05-22,1348,156,6,-76,735
1253,1278,2016-05-23,1349,156,6,-73,737
1254,1279,2016-05-24,1350,157,6,-73,738
1255,1280,2016-05-25,1351,157,6,-72,739
1256,1283,2016-05-26,1352,158,6,-73,736
1257,1281,2016-05-27,1353,158,6,-76,737
1258,1282,2016-05-28,1354,159,6,-75,739
1259,1284,2016-05-29,1355,159,6,-75,740
1260,1286,2016-05-30,1356,160,6,-74,739
1261,1285,2016-05-31,1357,160,6,-72,738
1262,1287,2016-06-01,1358,161,6,-74,738
1263,1288,2016-06-02,1359,162,6,-76,739
1264,1289,2016-06-03,1360,162,6,-76,739
1265,1290,2016-06-04,1361,163,6,-75,739
1266,1291,2016-06-05,1362,163,6,-74,739
1267,1292,2016-06-06,1363,164,6,-75,740
1268,1293,2016-06-07,1364,164,6,-74,740
1269,1294,2016-06-08,1365,165,6,-74,739
1270,1295,2016-06-09,1366,165,6,-75,740
1271,1296,2016-06-10,1367,166,6,-74,743
1272,1297,2016-06-11,1368,167,6,-74,743
1273,1299,2016-06-12,1369,167,6,-73,742
1274,1298,2016-06-13,1370,168,6,-74,744
1275,1301,2016-06-14,1371,168,6,-75,746
1276,1300,2016-06-15,1372,169,6,-74,745
1277,1303,2016-06-16,1373,169,6,-74,746
1278,1302,2016-06-17,1374,170,6,-75,748
1279,1304,2016-06-18,1375,170,6,-73,749
1280,1305,2016-06-19,1376,171,6,-75,749
1281,1306,2016-06-20,1377,172,6,-76,749
1282,1308,2016-06-21,1378,172,6,-76,751
1283,1307,2016-06-23,1379,173,6,-77,751
1284,1311,2016-06-24,1380,173,6,-74,751
1285,1309,2016-06-25,1381,174,6,-73,751
1286,1310,2016-06-26,1382,174,6,-76,752
1287,1312,2016-06-27,1383,175,6,-73,752
1288,1313,2016-06-28,1384,176,6,-74,753
1289,1314,2016-06-29,1385,176,6,-75,755
1290,1315,2016-06-30,1386,177,6,-74,755
1291,1316,2016-07-01,1387,177,6,-74,755
1292,1317,2016-07-02,1388,178,6,-73,756
1293,1318,2016-07-12,1398,184,7,-66,751
1294,1319,2016-07-13,1399,184,7,-73,770
1295,1322,2016-07-14,1400,185,7,-73,770
1296,1321,2016-07-15,1401,185,7,-73,770
1297,1320,2016-07-16,1402,186,7,-75,771
1298,1323,2016-07-17,1403,187,7,-75,771
1299,1324,2016-07-18,1404,187,7,-75,774
1300,1325,2016-07-19,1405,188,7,-75,775
1301,1328,2016-07-20,1406,188,7,-76,775
1302,1329,2016-07-21,1407,189,7,-74,779
1303,1327,2016-07-22,1408,190,7,-75,779
1304,1326,2016-07-23,1409,190,7,-74,781
1305,1330,2016-07-24,1410,191,7,-72,782
1306,1331,2016-07-25,1411,191,7,-72,782
1307,1333,2016-07-26,1412,192,7,-78,784
1308,1332,2016-07-27,1413,193,7,-72,784
1309,1336,2016-07-28,1414,193,7,-73,785
1310,1334,2016-07-29,1415,194,7,-72,787
1311,1335,2016-07-31,1416,194,7,-72,791
1312,1337,2016-08-01,1417,195,7,-70,791
1313,1338,2016-08-02,1418,196,7,-73,793
1314,1339,2016-08-03,1419,196,7,-73,793
1315,1340,2016-08-04,1420,197,7,-71,793
1316,1343,2016-08-05,1421,197,7,-72,797
1317,1342,2016-08-06,1422,198,7,-72,798
1318,1341,2016-08-07,1423,199,7,-71,800
1319,1344,2016-08-08,1424,199,7,-72,803
1320,1345,2016-08-09,1425,200,7,-72,804
1321,1346,2016-08-10,1426,200,7,-71,803
1322,1347,2016-08-11,1427,201,7,-72,807
1323,1348,2016-08-12,1428,202,7,-72,808
1324,1349,2016-08-13,1429,202,7,-70,810
1325,1351,2016-08-14,1430,203,7,-69,810
1326,1350,2016-08-15,1431,204,7,-69,811
1327,1352,2016-08-16,1432,204,7,-71,813
1328,1353,2016-08-17,1433,205,7,-70,818
1329,1356,2016-08-18,1434,205,7,-70,818
1330,1355,2016-08-19,1435,206,7,-71,823
1331,1354,2016-08-20,1436,207,7,-72,825
1332,1357,2016-08-21,1437,207,7,-71,821
1333,1358,2016-08-22,1438,208,7,-68,823
1334,1360,2016-08-23,1439,208,7,-71,828
1335,1359,2016-08-24,1440,209,7,-70,828
1336,1361,2016-08-25,1441,210,8,-74,828
1337,1362,2016-08-26,1442,210,8,-68,829
1338,1363,2016-08-27,1443,211,8,-69,831
1339,1364,2016-08-28,1444,212,8,-69,833
1340,1365,2016-08-29,1445,212,8,-69,836
1341,1366,2016-08-30,1446,213,8,-70,841
1342,1367,2016-08-31,1447,214,8,-74,841
1343,1369,2016-09-01,1448,214,8,-69,841
1344,1368,2016-09-02,1449,215,8,-71,841
1345,1370,2016-09-03,1450,215,8,-69,842
1346,1371,2016-09-04,1451,216,8,-71,842
1347,1373,2016-09-06,1452,217,8,-74,845
1348,1372,2016-09-07,1453,217,8,-73,850
1349,1374,2016-09-08,1454,218,8,-69,854
1350,1377,2016-09-09,1455,219,8,-70,858
1351,1376,2016-09-10,1456,219,8,-69,859
1352,1375,2016-09-11,1457,220,8,-69,860
1353,1378,2016-09-12,1458,220,8,-69,859
1354,1379,2016-09-13,1459,221,8,-71,861
1355,1380,2016-09-14,1460,222,8,-70,865
1356,1382,2016-09-15,1461,222,8,-69,870
1357,1381,2016-09-16,1462,223,8,-68,871
1358,1383,2016-09-17,1463,224,8,-68,871
1359,1384,2016-09-18,1464,224,8,-71,871
1360,1385,2016-09-19,1465,225,8,-68,870
1361,1386,2016-09-20,1466,226,8,-67,873
1362,1387,2016-09-21,1467,226,8,-69,877
1363,1388,2016-09-22,1468,227,8,-70,879
1364,1389,2016-09-23,1469,228,8,-72,881
1365,1391,2016-09-24,1470,228,8,-70,879
1366,1392,2016-09-25,1471,229,8,-71,880
1367,1390,2016-09-26,1472,229,8,-68,879
1368,1393,2016-09-27,1473,230,8,-67,881
1369,1394,2016-09-28,1474,231,8,-68,889
1370,1396,2016-09-29,1475,231,8,-72,890
1371,1395,2016-09-30,1476,232,8,-69,888
1372,1397,2016-10-01,1477,233,8,-72,888
1373,1399,2016-10-02,1478,233,8,-68,887
1374,1398,2016-10-03,1479,234,8,-66,890
1375,1400,2016-10-04,1480,235,8,-68,893
1376,1401,2016-10-05,1481,235,8,-70,893
1377,1403,2016-10-06,1482,236,8,-68,893
1378,1402,2016-10-07,1483,237,8,-68,892
1379,1404,2016-10-08,1484,237,8,-68,895
1380,1405,2016-10-09,1485,238,8,-71,899
1381,1406,2016-10-10,1486,239,8,-71,901
1382,1407,2016-10-11,1487,239,8,-68,901
1383,1408,2016-10-12,1488,240,9,-69,902
1384,1410,2016-10-14,1489,240,9,-68,903
1385,1411,2016-10-15,1490,241,9,-66,904
1386,1409,2016-10-16,1491,242,9,-69,906
1387,1412,2016-10-17,1492,242,9,-68,910
1388,1413,2016-10-18,1493,243,9,-70,905
1389,1414,2016-10-19,1494,244,9,-70,904
1390,1416,2016-10-20,1495,244,9,-71,903
1391,1415,2016-10-21,1496,245,9,-72,906
1392,1417,2016-10-22,1497,246,9,-68,909
1393,1418,2016-10-23,1498,246,9,-68,907
1394,1419,2016-10-24,1499,247,9,-69,903
1395,1420,2016-10-25,1500,248,9,-70,903
1396,1421,2016-10-26,1501,248,9,-69,903
1397,1422,2016-10-27,1502,249,9,-69,907
1398,1424,2016-10-28,1503,250,9,-70,909
1399,1423,2016-10-29,1504,250,9,-69,910
1400,1425,2016-10-30,1505,251,9,-69,906
1401,1426,2016-10-31,1506,252,9,-71,907
1402,1427,2016-11-01,1507,252,9,-70,907
1403,1428,2016-11-02,1508,253,9,-70,907
1404,1430,2016-11-03,1509,254,9,-70,910
1405,1431,2016-11-04,1510,254,9,-70,908
1406,1429,2016-11-05,1511,255,9,-77,908
1407,1432,2016-11-06,1512,255,9,-78,906
1408,1433,2016-11-07,1513,256,9,-74,907
1409,1434,2016-11-08,1514,257,9,-73,906
1410,1435,2016-11-09,1515,257,9,-76,906
1411,1436,2016-11-10,1516,258,9,-71,909
1412,1437,2016-11-11,1517,259,9,-76,911
1413,1438,2016-11-12,1518,259,9,-78,909
1414,1440,2016-11-13,1519,260,9,-72,906
1415,1439,2016-11-14,1520,261,9,-73,905
1416,1441,2016-11-15,1521,261,9,-71,905
1417,1442,2016-11-16,1522,262,9,-71,905
1418,1443,2016-11-17,1523,263,9,-77,905
1419,1444,2016-11-18,1524,263,9,-76,904
1420,1445,2016-11-20,1525,264,9,-74,902
1421,1446,2016-11-21,1526,265,9,-72,900
1422,1449,2016-11-22,1527,265,9,-71,900
1423,1450,2016-11-23,1528,266,9,-72,898
1424,1451,2016-11-24,1529,267,9,-73,900
1425,1452,2016-11-25,1530,267,9,-71,899
1426,1447,2016-11-26,1531,268,9,-76,900
1427,1448,2016-11-27,1532,268,9,-72,900
1428,1453,2016-11-28,1533,269,9,-72,896
1429,1454,2016-11-29,1534,270,10,-73,898
1430,1455,2016-11-30,1535,270,10,-73,900
1431,1456,2016-12-01,1536,271,10,-71,901
1432,1458,2016-12-02,1537,272,10,-74,900
1433,1457,2016-12-03,1538,272,10,-73,898
1434,1459,2016-12-04,1539,273,10,-74,896
1435,1460,2016-12-05,1540,274,10,-72,896
1436,1461,2016-12-06,1541,274,10,-76,895
1437,1462,2016-12-07,1542,275,10,-73,895
1438,1464,2016-12-08,1543,276,10,-74,896
1439,1463,2016-12-09,1544,276,10,-71,894
1440,1465,2016-12-10,1545,277,10,-73,891
1441,1467,2016-12-11,1546,277,10,-73,889
1442,1466,2016-12-12,1547,278,10,-75,887
1443,1468,2016-12-13,1548,279,10,-76,887
1444,1469,2016-12-14,1549,279,10,-76,887
1445,1472,2016-12-15,1550,280,10,-71,888
1446,1471,2016-12-16,1551,281,10,-71,886
1447,1470,2016-12-17,1552,281,10,-74,886
1448,1474,2016-12-18,1553,282,10,-77,884
1449,1473,2016-12-19,1554,283,10,-70,882
1450,1477,2016-12-20,1555,283,10,-71,883
1451,1478,2016-12-21,1556,284,10,-72,883
1452,1475,2016-12-22,1557,284,10,-70,883
1453,1476,2016-12-23,1558,285,10,-72,880
1454,1484,2016-12-24,1559,286,10,-76,879
1455,1482,2016-12-25,1560,286,10,-76,877
1456,1485,2016-12-27,1561,287,10,-77,877
1457,1479,2016-12-28,1562,288,10,-73,877
1458,1483,2016-12-29,1563,288,10,-75,879
1459,1481,2016-12-30,1564,289,10,-70,877
1460,1480,2016-12-31,1565,290,10,-72,874
1461,1487,2017-01-01,1566,290,10,-76,876
1462,1486,2017-01-02,1567,291,10,-70,872
1463,1488,2017-01-03,1568,291,10,-71,876
1464,1492,2017-01-04,1569,292,10,-70,873
1465,1491,2017-01-05,1570,293,10,-71,873
1466,1490,2017-01-06,1571,293,10,-70,873
1467,1489,2017-01-07,1572,294,10,-81,869
1468,1493,2017-01-08,1573,295,10,-74,872
1469,1495,2017-01-09,1574,295,10,-72,868
1470,1494,2017-01-10,1575,296,10,-73,871
1471,1496,2017-01-11,1576,296,10,-72,869
1472,1498,2017-01-12,1577,297,10,-72,866
1473,1499,2017-01-13,1578,298,10,-74,868
1474,1500,2017-01-14,1579,298,10,-73,862
1475,1497,2017-01-15,1580,299,10,-72,867
1476,1501,2017-01-16,1581,299,10,-72,862
1477,1503,2017-01-17,1582,300,11,-74,862
1478,1502,2017-01-18,1583,301,11,-75,862
1479,1505,2017-01-19,1584,301,11,-77,860
1480,1506,2017-01-20,1585,302,11,-76,864
1481,1504,2017-01-21,1586,303,11,-72,858
1482,1508,2017-01-22,1587,303,11,-73,860
1483,1507,2017-01-23,1588,304,11,-72,858
1484,1510,2017-01-24,1589,304,11,-72,857
1485,1509,2017-01-25,1590,305,11,-76,860
1486,1512,2017-01-26,1591,306,11,-73,852
1487,1511,2017-01-27,1592,306,11,-71,857
1488,1513,2017-01-28,1593,307,11,-72,852
1489,1514,2017-01-29,1594,307,11,-74,855
1490,1515,2017-01-30,1595,308,11,-71,855
1491,1516,2017-01-31,1596,309,11,-74,850
1492,1517,2017-02-01,1597,309,11,-73,855
1493,1519,2017-02-03,1598,310,11,-70,849
1494,1518,2017-02-04,1599,310,11,-72,853
1495,1520,2017-02-05,1600,311,11,-71,850
1496,1522,2017-02-06,1601,312,11,-71,853
1497,1521,2017-02-07,1602,312,11,-77,852
1498,1523,2017-02-08,1603,313,11,-76,847
1499,1524,2017-02-09,1604,313,11,-77,850
1500,1526,2017-02-10,1605,314,11,-73,846
1501,1525,2017-02-11,1606,315,11,-75,850
1502,1528,2017-02-12,1607,315,11,-77,846
1503,1527,2017-02-13,1608,316,11,-72,847
1504,1529,2017-02-14,1609,316,11,-71,847
1505,1534,2017-02-18,1613,319,11,-72,846
1506,1533,2017-02-19,1614,319,11,-73,837
1507,1536,2017-02-20,1615,320,11,-73,842
1508,1535,2017-02-21,1616,320,11,-73,848
1509,1537,2017-02-22,1617,321,11,-72,840
1510,1540,2017-02-23,1618,322,11,-71,845
1511,1538,2017-02-24,1619,322,11,-73,841
1512,1539,2017-02-25,1620,323,11,-70,844
1513,1541,2017-02-26,1621,323,11,-73,842
1514,1542,2017-02-27,1622,324,11,-71,841
1515,1544,2017-02-28,1623,324,11,-71,840
1516,1543,2017-03-01,1624,325,11,-72,837
1517,1546,2017-03-02,1625,326,11,-71,839
1518,1545,2017-03-03,1626,326,11,-71,839
1519,1547,2017-03-04,1627,327,11,-72,838
1520,1549,2017-03-05,1628,327,11,-71,839
1521,1548,2017-03-06,1629,328,11,-74,837
1522,1551,2017-03-07,1630,328,11,-77,838
1523,1550,2017-03-08,1631,329,11,-77,837
1524,1552,2017-03-09,1632,330,12,-72,836
1525,1554,2017-03-10,1633,330,12,-75,834
1526,1553,2017-03-12,1634,331,12,-72,834
1527,1555,2017-03-13,1635,331,12,-73,833
1528,1556,2017-03-14,1636,332,12,-72,834
1529,1557,2017-03-15,1637,332,12,-73,833
1530,1559,2017-03-16,1638,333,12,-73,833
1531,1558,2017-03-17,1639,334,12,-71,832
1532,1561,2017-03-18,1640,334,12,-72,832
1533,1560,2017-03-19,1641,335,12,-72,831
1534,1564,2017-03-20,1642,335,12,-72,829
1535,1563,2017-03-21,1643,336,12,-74,832
1536,1562,2017-03-22,1644,336,12,-74,832
1537,1567,2017-03-23,1645,337,12,-74,832
1538,1565,2017-03-24,1646,337,12,-74,831
1539,1566,2017-03-25,1647,338,12,-73,831
1540,1568,2017-03-26,1648,339,12,-73,830
1541,1569,2017-03-27,1649,339,12,-74,830
1542,1570,2017-03-28,1650,340,12,-75,833
1543,1571,2017-03-29,1651,340,12,-77,833
1544,1572,2017-03-30,1652,341,12,-76,834
1545,1573,2017-03-31,1653,341,12,-75,833
1546,1575,2017-04-01,1654,342,12,-75,829
1547,1574,2017-04-02,1655,342,12,-76,831
1548,1576,2017-04-03,1656,343,12,-75,832
1549,1578,2017-04-04,1657,343,12,-75,836
1550,1577,2017-04-05,1658,344,12,-77,835
1551,1579,2017-04-06,1659,345,12,-77,832
1552,1581,2017-04-07,1660,345,12,-74,832
1553,1580,2017-04-08,1661,346,12,-75,831
1554,1583,2017-04-09,1662,346,12,-75,831
1555,1584,2017-04-10,1663,347,12,-74,832
1556,1586,2017-04-11,1664,347,12,-74,832
1557,1585,2017-04-12,1665,348,12,-76,833
1558,1582,2017-04-13,1666,348,12,-76,834
1559,1588,2017-04-14,1667,349,12,-76,833
1560,1587,2017-04-15,1668,349,12,-77,831
1561,1589,2017-04-16,1669,350,12,-74,833
1562,1590,2017-04-18,1670,350,12,-76,834
1563,1591,2017-04-19,1671,351,12,-76,832
1564,1592,2017-04-20,1672,351,12,-74,833
1565,1594,2017-04-21,1673,352,12,-75,836
1566,1593,2017-04-22,1674,352,12,-75,835
1567,1595,2017-04-23,1675,353,12,-75,835
1568,1596,2017-04-24,1676,354,12,-76,837
1569,1597,2017-04-25,1677,354,12,-74,835
1570,1598,2017-04-26,1678,355,12,-74,836
1571,1599,2017-04-27,1679,355,12,-75,836
1572,1601,2017-04-28,1680,356,12,-74,835
1573,1602,2017-04-29,1681,356,12,-74,837
1574,1603,2017-04-30,1682,357,12,-76,839
1575,1600,2017-05-01,1683,357,12,-75,837
1576,1604,2017-05-02,1684,358,12,-75,837
1577,1605,2017-05-03,1685,358,12,-77,838
1578,1607,2017-05-04,1686,359,12,-75,838
1579,1608,2017-05-05,1687,359,12,-75,838
1580,1606,2017-05-06,1688,0,1,-76,840
1581,1610,2017-05-07,1689,0,1,-75,840
1582,1609,2017-05-08,1690,1,1,-76,840
1583,1614,2017-05-10,1692,2,1,-62,820
1584,1612,2017-05-11,1693,2,1,-76,840
1585,1613,2017-05-12,1694,3,1,-76,840
1586,1611,2017-05-13,1695,3,1,-77,840
1587,1615,2017-05-14,1696,4,1,-75,841
1588,1616,2017-05-15,1697,4,1,-77,841
1589,1618,2017-05-16,1698,5,1,-77,842
1590,1617,2017-05-17,1699,5,1,-76,843
1591,1619,2017-05-18,1700,6,1,-76,842
1592,1620,2017-05-19,1701,6,1,-76,841
1593,1621,2017-05-20,1702,7,1,-75,842
1594,1622,2017-05-21,1703,7,1,-76,843
1595,1625,2017-05-22,1704,8,1,-77,844
1596,1623,2017-05-23,1705,8,1,-76,845
1597,1624,2017-05-24,1706,9,1,-77,845
1598,1627,2017-05-26,1707,9,1,-77,846
1599,1626,2017-05-27,1708,10,1,-76,846
1600,1628,2017-05-28,1709,10,1,-76,847
1601,1629,2017-05-29,1710,11,1,-76,848
1602,1631,2017-05-30,1711,11,1,-75,848
1603,1630,2017-05-31,1712,12,1,-77,849
1604,1635,2017-06-01,1713,12,1,-75,850
1605,1633,2017-06-02,1714,13,1,-77,849
1606,1634,2017-06-03,1715,13,1,-77,851
1607,1632,2017-06-04,1716,14,1,-76,850
1608,1636,2017-06-05,1717,14,1,-76,851
1609,1637,2017-06-06,1718,15,1,-77,852
1610,1639,2017-06-07,1719,15,1,-77,853
1611,1638,2017-06-08,1720,16,1,-76,853
1612,1641,2017-06-09,1721,16,1,-76,852
1613,1640,2017-06-10,1722,17,1,-77,854
1614,1642,2017-06-11,1723,17,1,-76,854
1615,1643,2017-06-12,1724,18,1,-77,856
1616,1644,2017-06-13,1725,18,1,-79,857
1617,1645,2017-06-14,1726,19,1,-76,855
1618,1647,2017-06-15,1727,19,1,-75,855
1619,1648,2017-06-16,1728,20,1,-76,855
1620,1646,2017-06-17,1729,20,1,-76,858
1621,1650,2017-06-18,1730,21,1,-77,858
1622,1649,2017-06-19,1731,21,1,-78,857
1623,1651,2017-06-20,1732,22,1,-78,858
1624,1652,2017-06-21,1733,22,1,-77,859
1625,1655,2017-06-22,1734,23,1,-78,859
1626,1653,2017-06-23,1735,23,1,-78,861
1627,1654,2017-06-24,1736,23,1,-77,860
1628,1656,2017-06-25,1737,24,1,-78,861
1629,1657,2017-06-26,1738,24,1,-78,861
1630,1658,2017-06-27,1739,25,1,-77,861
1631,1662,2017-06-28,1740,25,1,-78,861
1632,1659,2017-06-29,1741,26,1,-78,863
1633,1661,2017-06-30,1742,26,1,-77,865
1634,1660,2017-07-02,1743,27,1,-78,863
1635,1663,2017-07-03,1744,27,1,-78,863
1636,1664,2017-07-04,1745,28,1,-78,865
1637,1665,2017-07-05,1746,28,1,-76,866
1638,1666,2017-07-06,1747,29,1,-79,866
1639,1668,2017-07-07,1748,29,1,-79,867
1640,1667,2017-07-08,1749,30,2,-76,867
1641,1669,2017-07-09,1750,30,2,-77,867
1642,1670,2017-07-10,1751,31,2,-78,867
1643,1671,2017-07-11,1752,31,2,-80,867
1644,1672,2017-07-12,1753,32,2,-76,868
1645,1673,2017-07-13,1754,32,2,-78,870
1646,1674,2017-07-14,1755,32,2,-77,870
1647,1675,2017-07-15,1756,33,2,-78,871
1648,1676,2017-07-16,1757,33,2,-78,871
1649,1677,2017-07-17,1758,34,2,-78,871
1650,1678,2017-07-18,1759,34,2,-77,871
1651,1679,2017-07-19,1760,35,2,-78,872
1652,1684,2017-07-20,1761,35,2,-77,872
1653,1687,2017-07-21,1762,36,2,-77,872
1654,1680,2017-07-22,1763,36,2,-78,873
1655,1682,2017-07-23,1764,37,2,-79,872
1656,1690,2017-07-24,1765,37,2,-77,873
1657,1688,2017-07-25,1766,38,2,-79,873
1658,1691,2017-07-26,1767,38,2,-77,874
1659,1683,2017-07-27,1768,39,2,-78,875
1660,1689,2017-07-28,1769,39,2,-76,875
1661,1686,2017-07-29,1770,39,2,-79,875
1662,1692,2017-07-30,1771,40,2,-79,876
1663,1681,2017-07-31,1772,40,2,-78,876
1664,1685,2017-08-01,1773,41,2,-78,876
1665,1693,2017-08-02,1774,41,2,-79,877
1666,1694,2017-08-03,1775,42,2,-80,877
1667,1696,2017-08-04,1776,42,2,-79,877
1668,1695,2017-08-05,1777,43,2,-79,877
1669,1697,2017-08-06,1778,43,2,-81,877
1670,1698,2017-08-07,1779,44,2,-78,878
1671,1699,2017-08-09,1780,44,2,-77,879
1672,1700,2017-08-10,1781,45,2,-78,879
1673,1701,2017-08-11,1782,45,2,-78,878
1674,1703,2017-08-12,1783,45,2,-79,879
1675,1702,2017-08-13,1784,46,2,-80,883
1676,1704,2017-08-14,1785,46,2,-77,881
1677,1705,2017-08-16,1787,47,2,-79,881
1678,1706,2017-08-17,1788,48,2,-79,881
1679,1708,2017-08-18,1789,48,2,-79,881
1680,1707,2017-08-19,1790,49,2,-81,882
1681,1709,2017-08-20,1791,49,2,-79,882
1682,1710,2017-08-21,1792,50,2,-80,883
1683,1711,2017-08-22,1793,50,2,-80,883
1684,1712,2017-08-23,1794,50,2,-80,883
1685,1714,2017-08-24,1795,51,2,-81,882
1686,1715,2017-08-25,1796,51,2,-80,883
1687,1713,2017-08-26,1797,52,2,-79,884
1688,1716,2017-08-27,1798,52,2,-79,883
1689,1717,2017-08-28,1799,53,2,-78,883
1690,1718,2017-08-29,1800,53,2,-80,883
1691,1719,2017-08-30,1801,54,2,-80,882
1692,1722,2017-08-31,1802,54,2,-79,882
1693,1723,2017-09-01,1803,55,2,-78,882
1694,1720,2017-09-02,1804,55,2,-78,883
1695,1721,2017-09-03,1805,55,2,-78,883
1696,1724,2017-09-04,1806,56,2,-80,884
1697,1725,2017-09-05,1807,56,2,-78,884
1698,1726,2017-09-06,1808,57,2,-79,884
1699,1728,2017-09-07,1809,57,2,-80,884
1700,1729,2017-09-08,1810,58,2,-78,883
1701,1727,2017-09-09,1811,58,2,-79,882
1702,1730,2017-09-10,1812,59,2,-79,882
1703,1731,2017-09-11,1813,59,2,-80,881
1704,1732,2017-09-12,1814,59,2,-80,881
1705,1733,2017-09-13,1815,60,3,-81,881
1706,1734,2017-09-15,1816,60,3,-82,882
1707,1735,2017-09-16,1817,61,3,-80,882
1708,1736,2017-09-17,1818,61,3,-81,881
1709,1737,2017-09-18,1819,62,3,-82,880
1710,1738,2017-09-19,1820,62,3,-79,881
1711,1740,2017-09-20,1821,63,3,-81,882
1712,1739,2017-09-21,1822,63,3,-78,881
1713,1743,2017-09-22,1823,64,3,-80,879
1714,1742,2017-09-23,1824,64,3,-80,879
1715,1741,2017-09-24,1825,64,3,-80,878
1716,1744,2017-09-25,1826,65,3,-80,878
1717,1745,2017-09-26,1827,65,3,-80,879
1718,1746,2017-09-27,1828,66,3,-80,878
1719,1749,2017-09-28,1829,66,3,-78,877
1720,1748,2017-09-29,1830,67,3,-80,877
1721,1747,2017-09-30,1831,67,3,-80,876
1722,1750,2017-10-01,1832,68,3,-84,875
1723,1751,2017-10-02,1833,68,3,-81,875
1724,1752,2017-10-03,1834,68,3,-80,875
1725,1753,2017-10-04,1835,69,3,-80,873
1726,1755,2017-10-05,1836,69,3,-81,873
1727,1756,2017-10-06,1837,70,3,-81,872
1728,1754,2017-10-07,1838,70,3,-79,872
1729,1757,2017-10-08,1839,71,3,-80,872
1730,1758,2017-10-09,1840,71,3,-77,871
1731,1759,2017-10-10,1841,72,3,-77,870
1732,1761,2017-10-11,1842,72,3,-79,869
1733,1760,2017-10-12,1843,72,3,-80,869
1734,1762,2017-10-13,1844,73,3,-81,869
1735,1763,2017-10-14,1845,73,3,-80,868
1736,1765,2017-10-15,1846,74,3,-80,868
1737,1764,2017-10-16,1847,74,3,-80,866
1738,1766,2017-10-17,1848,75,3,-80,865
1739,1770,2017-10-18,1849,75,3,-80,864
1740,1768,2017-10-19,1850,76,3,-80,864
1741,1767,2017-10-20,1851,76,3,-87,864
1742,1769,2017-10-22,1852,77,3,-80,863
1743,1771,2017-10-23,1853,77,3,-80,862
1744,1772,2017-10-24,1854,77,3,-80,861
1745,1773,2017-10-25,1855,78,3,-78,861
1746,1774,2017-10-26,1856,78,3,-80,859
1747,1776,2017-10-27,1857,79,3,-80,858
1748,1775,2017-10-28,1858,79,3,-81,857
1749,1779,2017-10-29,1859,80,3,-79,857
1750,1778,2017-10-30,1860,80,3,-80,857
1751,1780,2017-10-31,1861,81,3,-79,855
1752,1777,2017-11-01,1862,81,3,-81,854
1753,1781,2017-11-02,1863,81,3,-80,853
1754,1782,2017-11-03,1864,82,3,-82,852
1755,1783,2017-11-04,1865,82,3,-80,852
1756,1785,2017-11-05,1866,83,3,-80,850
1757,1784,2017-11-06,1867,83,3,-78,848
1758,1786,2017-11-07,1868,84,3,-80,848
1759,1787,2017-11-08,1869,84,3,-81,846
1760,1788,2017-11-09,1870,85,3,-81,845
1761,1789,2017-11-10,1871,85,3,-80,844
1762,1791,2017-11-11,1872,86,3,-79,843
1763,1790,2017-11-12,1873,86,3,-79,842
1764,1792,2017-11-13,1874,86,3,-80,840
1765,1793,2017-11-14,1875,87,3,-79,839
1766,1794,2017-11-15,1876,87,3,-79,838
1767,1797,2017-11-16,1877,88,3,-79,837
1768,1795,2017-11-17,1878,88,3,-79,835
1769,1796,2017-11-18,1879,89,3,-79,834
1770,1798,2017-11-19,1880,89,3,-79,833
1771,1803,2017-11-20,1881,90,4,-79,832
1772,1801,2017-11-21,1882,90,4,-78,831
1773,1800,2017-11-22,1883,91,4,-78,830
1774,1799,2017-11-23,1884,91,4,-79,829
1775,1804,2017-11-24,1885,91,4,-79,827
1776,1805,2017-11-25,1886,92,4,-79,826
1777,1802,2017-11-26,1887,92,4,-79,824
1778,1807,2017-11-27,1888,93,4,-79,823
1779,1806,2017-11-29,1889,93,4,-80,822
1780,1808,2017-11-30,1890,94,4,-79,821
1781,1810,2017-12-01,1891,94,4,-80,819
1782,1809,2017-12-02,1892,95,4,-81,817
1783,1812,2017-12-03,1893,95,4,-79,816
1784,1811,2017-12-04,1894,96,4,-79,815
1785,1814,2017-12-05,1895,96,4,-78,814
1786,1813,2017-12-06,1896,96,4,-79,812
1787,1817,2017-12-07,1897,97,4,-80,811
1788,1816,2017-12-08,1898,97,4,-81,810
1789,1815,2017-12-09,1899,98,4,-81,808
